link,headline,category,short_description,authors,date,sentiment,score
https://www.huffpost.com/entry/border-crossings-spike-asylum_n_625e8c54e4b0723f801d066f,Number Of People Trying To Cross Border Increases As U.S. Plans To Lift Curb On Asylum,U.S. NEWS,The U.S. is preparing for even larger numbers with the expected lifting of a pandemic-era order that turned away asylum seekers.,"Ben Fox, AP",2022-04-19,NEGATIVE,0.8987046480178833
https://www.huffpost.com/entry/russia-ukraine-war-donbas_n_625e54dae4b0be72bff9d6f5,"Russia Launches Fight For Industrial Heartland, Ukraine Says",WORLD NEWS,"Moscow has declared the capture of the Donbas to be its main goal in the war since its attempt to seize the capital, Kyiv, failed.","Yuras Karmanau, AP",2022-04-19,POSITIVE,0.8778871893882751
https://www.huffpost.com/entry/tax-day-treasury-irs_n_625d8616e4b06c2ea32d41b1,Happy Tax Day! Even The Treasury Department Thinks The IRS Is Terrible.,POLITICS,The Biden administration wants more IRS funding to boost tax collection and improve service.,Arthur Delaney,2022-04-18,POSITIVE,0.9958055019378662
https://www.huffpost.com/entry/white-house-easter-egg-roll_n_625d8f36e4b066ecde15f39e,Rain Dampens The 1st White House Easter Egg Roll Since 2019,POLITICS,"The Bidens kicked off the first White House Easter Egg Roll since before the coronavirus pandemic, welcoming 30,000 kids and adults for the all-day event.","DARLENE SUPERVILLE, AP",2022-04-18,NEGATIVE,0.9788763523101807
https://www.huffpost.com/entry/mariupol-surrender-defy-ukraine_n_625ce197e4b0be72bff7ac7a,Ukrainian Defenders In Mariupol Defy Surrender-Or-Die Demand,WORLD NEWS,"The relentless bombardment and street fighting in Mariupol have killed at least 21,000 people, by the Ukrainians' estimate.","Adam Schreck and Mstyslav Chernov, AP",2022-04-18,POSITIVE,0.9411336779594421
https://www.huffpost.com/entry/supreme-court-teachers-vaccines_n_625d728ee4b052d2bd6444e2,Supreme Court Won't Hear New York City Teacher Vaccine Dispute,U.S. NEWS,The Supreme Court is declining to wade into a lawsuit filed by four New York City public school employees over a policy that they be vaccinated against COVID-19.,,2022-04-18,NEGATIVE,0.9754785299301147
https://www.huffpost.com/entry/russia-strikes-kill-lviv-ukraine-war_n_625d72cae4b0723f801b5305,Zelenskyy: Russian Offensive In Eastern Ukraine Has Begun,WORLD NEWS,"“The Russian troops have begun the battle for the Donbas,” Ukrainian President Volodymyr Zelenskyy announced in a video address.","Yuras Karmanau, AP",2022-04-18,NEGATIVE,0.9903967380523682
https://www.huffpost.com/entry/pope-francis-vatican-easter-christianity_n_625c4c0be4b0723f801a0d6d,"Pope Makes Easter Plea For Ukraine Peace, Cites Nuclear Risk",WORLD NEWS,Pope Francis has made an Easter plea for peace in Ukraine and in other wars in the world.,"FRANCES D'EMILIO, AP",2022-04-17,NEGATIVE,0.8096314668655396
https://www.huffpost.com/entry/lizzo-youre-beautiful-snl-monologue_n_625bac0be4b0be72bff6ff3c,Determined Lizzo Tries To Break The 'Bitch' Record On 'Saturday Night Live',ENTERTAINMENT,"She also addressed rumors that she's ""dating every little white boy in Hollywood.""",Mary Papenfuss,2022-04-17,NEGATIVE,0.994716227054596
https://www.huffpost.com/entry/israeli-police-wound-palestinians-jerusalem_n_625c31eae4b0e97a351f7c2c,Israeli Police Wound Palestinians Again Near Flashpoint Jerusalem Holy Site,WORLD NEWS,"Palestinian medics say 17 people were injured after Israeli security entered the Al-Aqsa Mosque compound, just days after violently storming the site.","Josef Federman, AP",2022-04-17,NEGATIVE,0.9904848337173462
https://www.huffpost.com/entry/ukraine-prime-minister-mariupol-not-fallen-defying-surrender_n_625c5666e4b0723f801a0f4b,Ukrainian PM Says Mariupol ‘Still Has Not Fallen’ Despite Defying Deadline To Surrender,WORLD NEWS,"""We will fight absolutely to the end,"" Prime Minister Denys Shmyhal said of the devastated port city after Ukrainian fighters refused to surrender to Russia.",Sanjana Karanth,2022-04-17,POSITIVE,0.9778420925140381
https://www.huffpost.com/entry/boston-celtics-brooklyn-nets-nba-basketball_n_625c9fe6e4b0e97a351fab78,Tatum's Layup At Buzzer Gives Celtics 115-114 Win Over Nets,SPORTS,Jayson Tatum made a layup at the buzzer on a pass from Marcus Smart to give the Boston Celtics a dramatic 115-114 victory over the Brooklyn Nets in the Game 1 of their first-round playoff series,"KYLE HIGHTOWER, AP",2022-04-17,POSITIVE,0.9983684420585632
https://www.huffpost.com/entry/volodymyr-zelenskyy-inhuman-russian-desgruction-mariupal_n_625b7e46e4b0be72bff6f581,Volodymyr Zelenskyy Bashes Mariupol Devastation As 'Just Inhuman',WORLD NEWS,"""Russia is deliberately trying to destroy everyone who is there in Mariupol,” the Ukrainian leader said in a virtual address.",Mary Papenfuss,2022-04-17,NEGATIVE,0.998691737651825
https://www.huffpost.com/entry/starbucks-union-campaign-contract-fight_n_6259c871e4b066ecde1350f0,"For The Starbucks Union Campaign, A Bruising Contract Fight Is Just Beginning",BUSINESS,Recent statements by CEO Howard Schultz offer a glimpse of some of the hardball tactics that might lay ahead.,Dave Jamieson,2022-04-16,NEGATIVE,0.9887503981590271
https://www.huffpost.com/entry/man-killed-grandmother-freezer_n_625b3237e4b0be72bff6e2a0,Man Accused Of Stuffing Grandmother In Freezer To Die,U.S. NEWS,"Police arrested Robert Keith Tincher III, of Georgia, saying that he killed his grandmother by forcing her into a freezer while she was alive.",,2022-04-16,NEGATIVE,0.9919460415840149
https://www.huffpost.com/entry/columbiana-mall-shooting-south-carolina_n_625b2d17e4b06c2ea32b48b8,Arrest Made In South Carolina Mall Shooting That Wounded 14 People,CRIME,At least two others remain wanted for questioning in Saturday's shooting at the Columbiana Centre mall in Columbia.,Sara Boboltz and Nina Golgowski,2022-04-16,NEGATIVE,0.9967330694198608
https://www.huffpost.com/entry/climate-protests-arrest-london_n_625afa07e4b0be72bff6c2fe,Climate Change Activists Climb Atop Oil Tanker In Mass Protests In London,ENVIRONMENT,Hundreds of people blocked bridges across London while others scaled an oil tanker in mass protests to demand a stop to new oil and gas projects.,,2022-04-16,NEGATIVE,0.9878922700881958
https://www.huffpost.com/entry/bc-eu-russia-ukraine-war_n_625ac83ee4b066ecde13b5aa,"Russia Resumes Attacks On Kyiv, Missile Strikes Outdoor Market In Kharkiv",WORLD NEWS,"“Our air defense forces are doing everything they can to protect us, but the enemy is insidious and ruthless,"" Kyiv's mayor Vitali Klitschko said.","Adam Schreck and Mstyslav Chernov, AP",2022-04-16,NEGATIVE,0.8374610543251038
https://www.huffpost.com/entry/man-21-arrested-a-week-after-3-killed-at-georgia-gun-range_n_625ad5fee4b0723f801954f3,"Man, 21, Arrested A Week After 3 Killed At Georgia Gun Range",CRIME,"Jacob Christian Muse, of College Park, is charged with three counts of malice murder, the Georgia Bureau of Investigation said in a news release Friday.","Associated Press, AP",2022-04-16,NEGATIVE,0.9746774435043335
https://www.huffpost.com/entry/mike-bossy-islanders-dead-dies_n_62597d4be4b066ecde12ef79,"Mike Bossy, Islanders Great And 4-Time Stanley Cup Champion, Dies At 65",SPORTS,The New York Islanders star had been diagnosed with lung cancer.,"Stephen Whyno, AP",2022-04-15,NEGATIVE,0.9885404706001282
https://www.huffpost.com/entry/biden-resume-oil-gas-leases_n_6259ee3ee4b052d2bd61eea2,Biden To Resume Oil And Gas Lease Sales On Federal Land While Upping Royalties,ENVIRONMENT,President Joe Biden had suspended lease sales a week after taking office as part of his climate change plan.,"Matthew Brown, AP",2022-04-15,NEGATIVE,0.9122177958488464
https://www.huffpost.com/entry/russia-ukraine-war_n_62590cd9e4b06c2ea3294c94,Volodymyr Zelenskyy Hails Ukrainians' Resolve 50 Days Into Russian Invasion,WORLD NEWS,The Ukrainian leader said Ukrainians should be proud of having survived 50 days under Russian attack when the invaders “gave us a maximum of five.”,"Adam Schreck, AP",2022-04-15,POSITIVE,0.9952087998390198
https://www.huffpost.com/entry/israel-palestinians-clashes-al-aqsa-mosque_n_6258f433e4b0723f801771e7,"Clashes Erupt Between Israeli Police, Palestinians At Al-Aqsa Mosque",WORLD NEWS,Medics said more than 150 Palestinians were wounded.,"Joseph Krauss, AP",2022-04-15,NEGATIVE,0.9885363578796387
https://www.huffpost.com/entry/china-shanghai-lockdown-coronavirus_n_62599aa1e4b0723f8018b9c2,Strict Coronavirus Shutdowns In China Continue As Infections Rise,WORLD NEWS,"Access to Guangzhou, an industrial center of 19 million people near Hong Kong, was suspended this week.","Joe McDonald, AP",2022-04-15,NEGATIVE,0.9845308065414429
https://www.huffpost.com/entry/prison-phone-calls-cost-bill_n_6258af4ae4b0723f801745e6,Congress Might Finally Do Something About The Exorbitant Cost Of Prison Phone Calls,POLITICS,The late Martha Wright-Reed became a phone justice activist after having to choose between paying for her medication and speaking with her grandson.,Jessica Schulberg,2022-04-15,NEGATIVE,0.9738513231277466
https://www.huffpost.com/entry/elon-musk-offer-buy-twitter_n_6257f589e4b0723f8015dc78,Elon Musk Offers To Buy 100% Of Twitter,BUSINESS,"“My offer is my best and final offer and if it is not accepted, I would need to reconsider my position as a shareholder,” Musk said in a filing.",Marita Vlachou,2022-04-14,NEGATIVE,0.9336176514625549
https://www.huffpost.com/entry/ron-desantis-fetal-remains-dc-clinic_n_62583d61e4b0723f8016bc0d,Ron DeSantis Signals Support For Woman Who Stole Fetal Remains From D.C. Clinic,POLITICS,"The Florida governor repeated the lie that the fetal remains were the size of ""basically infants.""",Alanna Vagianos,2022-04-14,POSITIVE,0.9421511888504028
https://www.huffpost.com/entry/capitol-riot-stephen-miller-jan-6_n_62583dc8e4b0723f8016bcf8,Ex-Trump Aide Stephen Miller Speaks To 1/6 Panel,POLITICS,The senior policy adviser behind many of Trump's policy decisions had resisted previous efforts by the House committee investigating the insurrection.,"Eric Tucker and Farnoush Amiri, AP",2022-04-14,POSITIVE,0.9699113368988037
https://www.huffpost.com/entry/covid-breath-test-fda-authorization_n_6258a252e4b0723f80173f58,FDA Authorizes First Breathalyzer Test To Detect COVID-19,POLITICS,"The breath test, which is administered by health care providers, can provide results in under three minutes.",Sarah Ruiz-Grossman,2022-04-14,NEGATIVE,0.5809293985366821
https://www.huffpost.com/entry/heartstopper-netflix-gay-teen-romance-trailer_n_625853b6e4b06c2ea328a472,Gay Teens Find Love On The Athletic Field In 'Heartstopper' Trailer,ENTERTAINMENT,"Premiering on Netflix on April 22, the eight-episode series is based on Alice Oseman's beloved web-comic-turned-graphic-novel.",Curtis M. Wong,2022-04-14,POSITIVE,0.9978944659233093
https://www.huffpost.com/entry/ed-buck-found-guilty-prison_n_62588bbfe4b066ecde11a5a9,LA Political Donor Gets 30 Years In Prison For Fetish Deaths,CRIME,A federal judge has sentenced a wealthy California Democratic donor to 30 years in prison for injecting two men with lethal doses of drugs.,"BRIAN MELLEY, AP",2022-04-14,NEGATIVE,0.9957377910614014
https://www.huffpost.com/entry/joe-biden-bird-poop-iowa_n_625711dde4b06c2ea32640ac,White House Says Story That Bird Pooped On Joe Biden Is Just Crap,POLITICS,Some sources claim the white substance was actually distillers grain.,David Moye,2022-04-13,NEGATIVE,0.9998034834861755
https://www.huffpost.com/entry/team-ukraine-arrives-safely-prince-harry-invictus-games_n_62570d95e4b0723f801479ba,Team Ukraine Arrives Safely Ahead Of Prince Harry's Invictus Games: 'We Are Delighted',WORLD NEWS,"For Team Ukraine, the journey to get to the games has been an unfathomable one after losing four Invictus community members to Russia's invasion of Ukraine.",Carly Ledbetter,2022-04-13,POSITIVE,0.9998689889907837
https://www.huffpost.com/entry/trump-capitol-riot-trial_n_6256c6b7e4b0be72bff12414,Blame Trump? Jury Hears That Defense At Capitol Riot Trial,POLITICS,The latest Capitol riot defendant to go on trial is blaming his actions on the former president and his false claims about a stolen election.,"Michael Kunzelman, AP",2022-04-13,NEGATIVE,0.9779818654060364
https://www.huffpost.com/entry/marvels-all-out-avengers-series-is-coming-this-fall_n_62573257e4b0723f8014c0b4,Marvel’s 'All-Out Avengers' Series Is Coming This Fall. Here’s What Fans Should Know.,ENTERTAINMENT,Marvel says the new comic book series will kick off with everyone's favorite A-List Avengers.,Jazmin Tolliver,2022-04-13,POSITIVE,0.5952562689781189
https://www.huffpost.com/entry/amy-schumer-alec-baldwin-oscars-joke_n_62571d2fe4b0e97a351a1793,Amy Schumer Sets The Record Straight On That Alec Baldwin Oscars Joke,ENTERTAINMENT,"""I am saying anything I want at my live shows,"" the ""Life & Beth"" star told followers on Tuesday.",Carly Ledbetter,2022-04-13,POSITIVE,0.9954460859298706
https://www.huffpost.com/entry/joe-biden-military-aid-ukraine_n_6256e9afe4b0e97a35199ee7,Joe Biden Approves $800 Million In New Military Aid For Ukraine,WORLD NEWS,"As Russia prepares a major offensive in eastern Ukraine, the government in Kyiv says it needs more support from international partners in its efforts to resist.",Akbar Shahid Ahmed,2022-04-13,POSITIVE,0.9944130778312683
https://www.huffpost.com/entry/gold-opportunity-zones-queens-tax-break_n_62546d3ee4b0723f800fbb46,How A Trump Tax Break For The Poor Led To A $30 Million Gold Stash In A Queens Warehouse,POLITICS,A mysterious investor group parked a fortune in gold bricks near JFK Airport. They say it’s good for the neighborhood — and hope to snag a giant tax break.,Molly Redden,2022-04-12,NEGATIVE,0.9987014532089233
https://www.huffpost.com/entry/doj-jan-6-panel-trump-records-probe_n_625609bde4b052d2bd5b76a5,DOJ Denies Jan. 6 Panel Details In Trump Records Probe,POLITICS,"The Justice Department’s decision is part of an effort to protect confidential information that may compromise an ongoing investigation, a source told the Associated Press.","Farnoush Amiri, AP",2022-04-12,NEGATIVE,0.9830448627471924
https://www.huffpost.com/entry/marjorie-taylor-greene-capitol-riot-once_n_6254b29ee4b0e97a35158856,Marjorie Taylor Greene Argues U.S. Capitol Riot Happened Just 'One Time',POLITICS,"The extremist congresswoman claimed Americans are ""fed up"" with hearing about the Jan. 6, 2021, insurrection that happened just that once.",Josephine Harvey,2022-04-12,NEGATIVE,0.9694278240203857
https://www.huffpost.com/entry/elon-musk-mark-rasella-twitter-class-action-suit_n_6255fc32e4b0be72bfefd401,Investor Sues Elon Musk Over His Delayed Twitter Filing,TECH,"Marc Rasella says he sold shares of Twitter at “artificially deflated prices,” unaware that Musk had made a large purchase in the social media platform.",David Moye,2022-04-12,NEGATIVE,0.9981129169464111
https://www.huffpost.com/entry/biden-new-gun-control-rule-atf-nominee_n_62537a86e4b06c2ea31f598d,"Biden Announces New Gun Control Rule, ATF Nominee",POLITICS,The president told his Rose Garden audience he is cracking down on so-called “ghost guns.”,Kevin Robillard and S.V. Date,2022-04-11,POSITIVE,0.6236639022827148
https://www.huffpost.com/entry/walgreens-opiod-lawsuit-florida_n_62547e1be4b052d2bd58ce17,Trial Opens In Florida Opioid Lawsuit Case Against Walgreens,U.S. NEWS,"Walgreens is based in Deerfield, Illinois, and operates more than 9,000 stores in all 50 states.","CURT ANDERSON, AP",2022-04-11,POSITIVE,0.5854886174201965
https://www.huffpost.com/entry/the-call-popular-netflix-movies_l_62539132e4b06c2ea31f78c6,The Most Popular Movies On Netflix Right Now Besides 'The Call',HOME & LIVING,A new Polish crime drama and SpaceX documentary are also trending on the streaming service.,Caroline Bologna,2022-04-11,POSITIVE,0.9987082481384277
https://www.huffpost.com/entry/javelina-stuck-in-car_n_6254a37de4b052d2bd58fd50,"Hungry Javelina Gets Stuck In Car, Goes For Ride In Arizona",WEIRD NEWS,The pig-like creature jumped in to get to a bag of Cheetos only to be trapped when the hatch closed.,,2022-04-11,NEGATIVE,0.9968354105949402
